compra_renta,tipo,precio,superficie,municipio,recamaras,banios,publicado,sitio
Venta," Casa En Venta En Colinas De San Jerónimo, Monterrey, Nuevo León ",MX$9.750.000,  400 m² ," Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,AllProperty
Venta," Casa En Venta En Arroyo Seco, Monterrey, Nuevo León ",MX$8.750.000,  300 m² ," Monterrey, Nuevo León ",  5 Rec. ,  3 Baños ,Hace +30 días,AllProperty
Venta," Casa En Venta En Los Aljibes, García, Nuevo León ",MX$7.200.000,  715 m² ," García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,AllProperty
Venta," Casa En Venta En Encinos Del Vergel, Monterrey, Nuevo León ",MX$10.250.000,  266 m² ," Monterrey, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,AllProperty
Venta," Departamento En Venta En San Jerónimo, Monterrey, Nuevo Leon ",MX$5.500.000,," Monterrey, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Local Nuevo Repueblo ,MX$3.200.000,  290 m² ," Nuevo Repueblo, Monterrey, Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Venta," Casa en venta de remate bancario en col. Sierra Morena, Guadalupe, Nuevo León ",MX$920.000,  80 m² ," 11123, Guadalupe, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta," Hermoso Terreno Residencial Fraccionamiento Amorada, Santiago Nuevo León ",MX$3.600.000,," Los Rodriguez, Santiago, Santiago, Nuevo León ",,,Hace +30 días,Lamudi
Venta, Casa En Venta Area Comercial Zona Cumbres Monterrey Nuevo León ,MX$2.550.000,," Monterrey, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Bodega Comercial En Venta De 1400 Metros Periférico Escobedo Nuevo León ,MX$7.500.000,," General Escobedo, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Rancho En Venta De 822 Hectáreas Hualahuises Nuevo León ,MX$40.000.000,," Hualahuises, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Rancho La Morita En Venta De 3 Hectáreas Campestre Montemorelos Nuevo León ,MX$4.500.000,," Montemorelos, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Casa EN REMATE - La Rioja Privada Residencial 1era. Etapa CADEREYTA Nuevo León ,MX$953.000,  100 m² ," 11123, Monterrey, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Quinta En Venta De 1865 Metros De Terreno Los Cavazos Santiago Nuevo León ,MX$10.500.000,  520 m² ," Santiago, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Bodega En Venta 2000 Metros En Terreno De 2500 Metros Escobedo Nuevo León ,MX$4.800.000,," General Escobedo, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Casa En Venta Av. Leones 1er Sector Monterrey Nuevo León ,MX$13.500.000,," Monterrey, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Rancho En Venta De 1300 Hectáreas Uso Agrícola Y Ganadero Salinas Victoria Nuevo León ,MX$130.000.000,," Salinas Victoria, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Bodega En Venta De 5100 Metros Guadalupe Nuevo León ,MX$49.725.000,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Departamento Nuevo Sur ,,  87 m² ," 11123, Monterrey, Nuevo León ",,  2 Baños ,Hace 22 días,AllProperty
Venta, Rancho En Venta De 74 Hectáreas Hualahuises Nuevo León ,MX$18.500.000,," Hualahuises, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Rancho En Venta De 100 Hectáreas Montemorelos Nuevo León ,MX$100.000.000,," Montemorelos, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Bodega En Venta De 1000 Metros En Parque Industrial El Carmen Nuevo León ,MX$8.750.000,," El Carmen, Galeana, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Bodega En Venta De 828 Metros Parque Industrial Santa Catarina Nuevo León ,MX$11.178.000,  1.125 m² ," Santa Catarina, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Bodega En Venta De 934 Metros Parque Industrial Santa Catarina Nuevo León ,MX$10.500.000,  1.125 m² ," Santa Catarina, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Departamento con 2 recamaras en venta zona udem san pedro nuevo leon 173 ,MX$4.500.000,  173 m² ," 11123, San Pedro Garza García, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Departamentos En Preventa Alta Rentabilidad Y Plusvalía Desarrollo Vía 4.6 L Linda Vista Guadalupe Nuevo León ,MX$2.100.000,  62 m² ," Guadalupe, Nuevo León ",  1 Rec. ,  2 Baños ,Hace 17 días,Lamudi
Venta, Departamentos En Preventa Alta Rentabilidad Y Plusvalía Desarrollo Vía 4.6 I Linda Vista Guadalupe Nuevo León ,MX$2.000.000,  57 m² ," Guadalupe, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 17 días,Lamudi
Venta, Departamentos En Preventa Alta Rentabilidad Y Plusvalía Desarrollo Vía 4.6 H Linda Vista Guadalupe Nuevo León ,MX$3.000.000,  93 m² ," Guadalupe, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 17 días,Lamudi
Venta, Departamentos En Preventa Alta Rentabilidad Y Plusvalía Desarrollo Vía 4.6 E Linda Vista Guadalupe Nuevo León ,MX$1.800.000,  53 m² ," Guadalupe, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 17 días,Lamudi
Venta," Departamento En Venta En Zona Valle Poniente, San Pedro Garza García, Nuevo León ",MX$4.290.000,," San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta," Casa En Venta En Ciudad Satélite, Monterrey, Nuevo León ",MX$5.100.000,  298 m² ," Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,AllProperty
Venta, Casa en venta en colonia altavista monterrey nuevo leon zona contry ,MX$6.850.000,  444 m² ," 64840, Monterrey, Nuevo León ",  4 Rec. ,  4 Baños ,Hace +30 días,AllProperty
Venta," Departamento En Venta En Bosques Del Poniente, Santa Catarina, Nuevo León ",MX$2.800.000,," Santa Catarina, Nuevo León ",,,Hace +30 días,AllProperty
Venta, Quinta En Venta 2050 Metros En Fraccionamiento Campestre Atrás De La Boca Santiago Nuevo León ,MX$5.500.000,," Santiago, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Casa en venta oportunidad reestrene colonia privada cumbres dominio mty nuevo león ,MX$3.200.000,  119 m² ," 11123, Monterrey, Nuevo León ",,  3 Baños ,Hace +30 días,AllProperty
Venta, Departamentos En Preventa Alta Rentabilidad Y Plusvalía Desarrollo Vía 4.6 D Linda Vista Guadalupe Nuevo León ,MX$1.700.000,  50 m² ," Guadalupe, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 17 días,Lamudi
Venta, Quinta En Venta De 2553 Metros Montemorelos Nuevo León ,MX$3.850.000,," Montemorelos, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Excelente Casa Semi Nueva En Venta Colonia Quinta Colonial Apodaca Nuevo Leon ,MX$980.000,  69 m² ," Apodaca, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 15 días,Lamudi
Venta, Quinta En Venta De 1200metros Y 650 De Construcción El Barrial Santiago Nuevo León ,MX$11.000.000,," El Barrial, Santiago, Santiago, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Bodega En Venta De 900 Metros En Terreno De 1893 Metros San Nicolás Nuevo León ,MX$19.876.500,," San Nicolás de los Garza, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Casa en venta remodelada cerca de lopez mateos en san nicolas nuevo león ,MX$2.000.000,  108 m² ," 11123, San Nicolás de los Garza, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Departamento Ph En Venta En Col. Del Valle San Pedro Garza García Nuevo León ,MX$13.250.000,  250 m² ," San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 15 días,Lamudi
Venta, Departamentos En Preventa Desarrollo Vía 4.6 C Linda Vista Guadalupe Nuevo León ,MX$1.850.000,  50 m² ," Guadalupe, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 17 días,Lamudi
Venta, Quinta Campestre 4220 Metros Las Margaritas Santiago Nuevo Leon ,MX$7.500.000,," Santiago, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Departamentos En Preventa Alta Rentabilidad Y Plusvalía Desarrollo Vía 4.6 M Linda Vista Guadalupe Nuevo León ,MX$2.200.000,  64 m² ," General Escobedo, Nuevo León ",  1 Rec. ,  2 Baños ,Hace 17 días,Lamudi
Venta, Casa En Venta En Fraccionamiento Altaria Residencial Apodaca Nuevo León ,MX$1.650.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Venta," La mejor inversiòn ""remate bancario"" en san pedro garza garcia, nuevo león ",MX$700.000,  60 m² ," 11123, San Pedro Garza García, Nuevo León ",,  1 Baños ,Hace +30 días,AllProperty
Venta, Edificio Comercial En Venta Colonia Pablo Livas Zona Guadalupe Nuevo Leon ,MX$12.750.000,  1.296 m² ," Guadalupe, Nuevo León ",,,Hace 15 días,Lamudi
Venta," Casa En Venta, Monterrey, Nuevo León ""Cumbres Elite"" 5 Habs, Jacuzzi, Inmediata ",MX$6.290.000,  318 m² ," Monterrey, Nuevo León ",  5 Rec. ,  5 Baños ,Hace 9 días,Lamudi
Venta, Departamentos En Preventa Desarrollo Vía 4.6 B Linda Vista Guadalupe Nuevo León ,MX$3.100.000,  90 m² ," General Escobedo, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 17 días,Lamudi
Venta, Bodega En Venta De 460 Metros En Colonia Union Modelo Guadalupe Nuevo Leon ¡Oportunidad De Inversión! ,MX$2.600.000,  460 m² ," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Rancho En Venta Ganadero Y Cinegetico De 2000 Hectareas Lampazos Nuevo Leon ,MX$29.000.000,," Lampazos de Naranjo, Nuevo León ",,,Hace 17 días,Lamudi
Venta," Casa en remate bancario en la col. Real Anáhuac, San Nicolás de los Garza, Nuevo Leon ",MX$1.275.000,  119 m² ," 11123, San Nicolás de los Garza, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Bodega En Venta 4000 Metros En Terreno De 5000 Metros Escobedo Nuevo León ,MX$8.500.000,  2.000 m² ," General Escobedo, Nuevo León ",,,Hace 17 días,Lamudi
Venta," Nuevo Sur, Departamento En Venta ",MX$5.000.000,  84 m² ," Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta, Departamento Nuevo En Valle Oriente ,MX$6.800.000,  80 m² ," San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta, Departamento En Mitras Norte Nuevo ,MX$2.200.000,  44 m² ," Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Lamudi
Venta, Quinta En Venta De 3000 Metros El Barrial Santiago Nuevo Leon ,MX$15.000.000,," Santiago, Nuevo León ",,,Hace 17 días,Lamudi
Venta," Casa En Venta En Zona Hacienda San Francisco, San Pedro Garza García, Nuevo León ",MX$12.700.000,  313 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,AllProperty
Venta," Casa En Venta En Residencial Cumbres, Monterrey, Nuevo León ",MX$13.800.000,  420 m² ," Monterrey, Nuevo León ",  4 Rec. ,  4 Baños ,Hace +30 días,AllProperty
Venta," Casa En Venta En Del Valle, San Pedro Garza García, Nuevo León ",MX$19.900.000,  531 m² ," San Pedro Garza García, Nuevo León ",  5 Rec. ,  5 Baños ,Hace +30 días,AllProperty
Venta," Casa En Venta En Las Diligencias, Monterrey, Nuevo León ",MX$35.000.000,  1.900 m² ," Monterrey, Nuevo León ",  3 Rec. ,  5 Baños ,Hace +30 días,AllProperty
Venta," Venta local comercial y loft segundo piso via cordillera, alfonso reyes santa catarina nuevo leon ",MX$4.578.000,," 11123, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,AllProperty
Venta," Nuevo Sur, Departamento De Dos Recámaras ",MX$5.525.000,  125 m² ," Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta, Venta Departamento Nuevo La Rioja ,MX$4.050.000,  121 m² ," Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta," Casa En Venta Sierra Alta, Estricta Seguridad, Pre Venta, Monterrey, Nuevo León ",MX$22.900.000,  850 m² ," Monterrey, Nuevo León ",  5 Rec. ,  7 Baños ,Hace +30 días,Lamudi
Venta," Quinta Villas Campestre. Cienega De Flores, Nuevo Leon ",MX$4.850.000,," Ciénega de Flores, Nuevo León ",,,Hace +30 días,Lamudi
Venta, V606 Venta De Terrenos Agua Fria Apodaca Nuevo Leon ,MX$4.500.000,," Apodaca, Nuevo León ",,,Hace +30 días,Lamudi
Venta, Venta de casa con 50% de descuento en mexico 86 guadalupe nuevo leon caa ,MX$770.911,  110 m² ," 11123, Guadalupe, Nuevo León ",,  4 Baños ,Hace +30 días,AllProperty
Venta, Quinta En Venta 1200 Metros De Terreno Y 400 Metros De Construcción Santiago Nuevo León ,MX$12.000.000,," Santiago, Nuevo León ",,,Hace 17 días,Lamudi
Venta," Vendo casa de remate con 70% de descuento, francisco primo verdad 313, guadalupe nuevo león mv ",MX$999.216,  117 m² ," 11123, Guadalupe, Nuevo León ",  1 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta, Oferta! Vendo preciosa casa con jardin privada cerrada mexico guadalupe nuevo leon ega ,MX$975.495,  131 m² ," 11123, Guadalupe, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Bodega En Venta De 5339 Metros En Parque Industrial Santa Catarina Nuevo León ,MX$63.000.000,," Santa Catarina, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Rancho En Venta De 1225 Hectáreas Sabinas Hidalgo Nuevo León ,MX$40.000.000,," Sabinas Hidalgo, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Departamento En Venta En Chepevera Nuevo ,MX$2.700.000,  52 m² ," Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Lamudi
Venta, Quinta En Venta De 55000 Metros Allende Nuevo Leon ,MX$19.000.000,," Allende, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Bodega En Venta De 698 Metros En Parque Industrial Santa Catarina Nuevo León ,MX$10.742.000,  694 m² ," Santa Catarina, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Casa en remate bancario en los sauces calle juan zuazua guadalupe nuevo leon mgv ,MX$1.021.032,  100 m² ," 11123, Los Sauces, León, Guanajuato ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Bodega En Venta De 752 Metros En Parque Industrial Santa Catarina Nuevo León ,MX$11.915.095,  694 m² ," Santa Catarina, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Remato casa en mision san pablo en mision de san jose apodaca nuevo leon ega ,MX$505.350,  100 m² ," 11123, Apodaca, Nuevo León ",  6 Rec. ,  1 Baños ,Hace +30 días,AllProperty
Venta, Venta casa en garceta fracc arba apodaca nuevo leon excelente oportunidad ,MX$1.456.855,  120 m² ," 11123, Apodaca, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta," Casa en Venta en Villas de Casa Blanca, San Nicolás de los Garza, Nuevo León ",,  105 m² ," 11123, San Nicolás de los Garza, Nuevo León ",  1 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta, Venta casa en pablo renteria tijerina fracc santa lucia cadereyta jimenez nuevo leon precio unico ,MX$1.233.500,  120 m² ," 11123, Cadereyta Jiménez, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,AllProperty
Venta, Preventa casa bosques del vergel monterrey nuevo leon carretera nacional a 3 minutos de esfera ,MX$10.400.000,," 11123, Monterrey, Nuevo León ",,  5 Baños ,Hace +30 días,AllProperty
Venta, Lotes Campestres En Rincón Del Valle Allende Nuevo Leon ,MX$702.000,," Montemorelos, Nuevo León ",,,Hace 23 días,Lamudi
Venta, Departamento Nuevo Sur Legorreta ,MX$7.500.000,  155 m² ," Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 16 días,Lamudi
Venta, Venta casa en ficus colinas de san juan juarez nuevo leon remate bancario oportunidad ,MX$483.944,  70 m² ," 11123, San Juan, Doctor Arroyo, Nuevo León ",,  1 Baños ,Hace +30 días,AllProperty
Venta, Venta casa las torres zona sur monterrey nuevo leon ,MX$6.800.000,  300 m² ," 11123, Monterrey, Nuevo León ",,  4 Baños ,Hace +30 días,AllProperty
Venta," Casa En Venta En Jardines Coloniales, San Pedro Garza García, Nuevo León ",MX$13.300.000,  620 m² ," San Pedro Garza García, Nuevo León ",  4 Rec. ,  5 Baños ,Hace +30 días,AllProperty
Venta," Departamento En Venta En Condominios Constitución, Monterrey, Nuevo León ",MX$2.650.000,," Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta, Casa en fraccionamiento alhambra nuevo leon remate ,MX$2.653.000,  250 m² ," 11123, Monterrey, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Casa Nuevo Sur Contry ,MX$6.800.000,  194 m² ," 11123, Monterrey, Nuevo León ",,  3 Baños ,Hace +30 días,AllProperty
Venta, Departamento En Venta En Nuevo Sur ,MX$6.000.000,  120 m² ," Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta, Departamento en venta en nuevo sur ,MX$4.200.000,  110 m² ," 11123, Monterrey, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Bodega En Venta De 4000 Metros En 5000 Metros De Terreno San Nicolás Nuevo León ,MX$90.000.000,," San Nicolás de los Garza, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Nave Industrial En Venta De 28524 Metros En Terreno De 48367 San Nicolás Nuevo León ,,," San Nicolás de los Garza, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Quinta En Venta De 350 Metros En Terreno De 1405 Metros El Barrial Santiago Nuevo León ,MX$9.800.000,," Santiago, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Rancho En Venta 634 Hectáreas Carretera Terán Guadalupe La Joya Terán Nuevo León ,MX$25.360.000,," General Terán, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Departamento Nuevo Etherea ,MX$3.887.000,  86 m² ," Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta, Casa en remate bancario en mision san miguel primer sector de mision san jose apodaca nuevo leon mgv ,MX$1.270.000,  110 m² ," 11123, Apodaca, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Departamento Nuevo Etherea ,MX$3.887.000,  86 m² ," San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta, Casa En Venta En Nuevo Mezquital En Apodaca - 7613 ,MX$1.150.000,  163 m² ," Apodaca, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta, Quinta En Venta Allende Nueva León ,MX$3.399.000,," Allende, Nuevo León ",  2 Rec. ,  3 Baños ,Hace +30 días,Lamudi
Venta, Venta departamentos local con segundo piso loft via cordillera valle poniente santa catarina nuevo leon ,MX$4.577.811,," 11123, Monterrey, Nuevo León ",,  1 Baños ,Hace +30 días,AllProperty
Venta, Departamento Amueblado En Venta / 6 Departamentos Amueblados Colonia Anahuac San Nicolas De Los Garza Nuevo León ,MX$14.000.000,," Anáhuac, Nuevo León ",,,Hace 17 días,Lamudi
Venta, Edificio En Venta Col. Nuevo Repueblo ,MX$15.000.000,  1.600 m² ," Nuevo Repueblo, Monterrey, Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Venta, Departamento venta en nuevo sur ladrillera contry ,MX$4.700.000,  82 m² ," 11123, Monterrey, Nuevo León ",,  2 Baños ,Hace 22 días,AllProperty
Venta, Departamento En Venta De 2 Recamaras En Nuevo Sur ,MX$6.500.000,  130 m² ," Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta, Excelente Departamento Nuevo A Una Cuadra De Calzada Del Valle ,MX$8.800.000,  122 m² ," San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta, Casa En Venta Zona Centro Monterrey Nuevo Leon ,MX$1.500.000,  295 m² ," Monterrey, Nuevo León ",  5 Rec. ,  5 Baños ,Hace 12 h 41 minutos,Lamudi
Venta, Departamentos En Preventa Alta Rentabilidad Y Plusvalía Desarrollo Vía 4.6 G Linda Vista Guadalupe Nuevo León ,MX$3.000.000,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Venta," Colonia Nuevo Repueblo Monterrey Nl Casa En Venta $1,600,000 - Solo De Contado ",MX$1.600.000,  78 m² ," Nuevo Repueblo, Monterrey, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 16 días,Lamudi
Venta, Col. nuevo repueblo -casa en venta monterrey- excelente ubicación ,MX$890.000,  140 m² ," 11123, Nuevo Repueblo, Monterrey, Monterrey, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Casa Amplia En Zirandaro Juarez Nuevo Leon Nc ,MX$465.000,  100 m² ," Juárez, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 12 h 55 minutos,Lamudi
Venta," Nuevo Sur, Departamento En Venta, Seguro Y Con Extraordinarias Vistas ",MX$7.500.000,  164 m² ," Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta," Hermosa Casa En Venta En El Fraccionamiento Valle Del Seminario, Juárez, Nuevo L ",MX$750.000,  65 m² ," Benito Juárez, Juárez, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta," Departamento En Venta En Las Privanzas, San Pedro Garza García, Nuevo León ",MX$18.800.000,," San Pedro Garza García, Nuevo León ",  4 Rec. ,  4 Baños ,Hace +30 días,AllProperty
Venta," Casa En Venta En Jardines De San Jerónimo, Monterrey, Nuevo León ",MX$5.900.000,  175 m² ," Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta," Casa En Venta En Cerradas De Cumbres, Monterrey, Nuevo León ",MX$3.200.000,  135 m² ," Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,AllProperty
Venta," Casa En Venta En Los Colorines, San Pedro Garza García, Nuevo León ",MX$11.000.000,  362 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,AllProperty
Venta," Venta De Casa En Pueblo Nuevo, Ciudad Apodaca Id: V79270 ",MX$1.800.000,  98 m² ," Apodaca, Nuevo León ",  4 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta," Departamento En Venta, Santa Maria, MonterreyNuevo León ",MX$5.800.000,  144 m² ," Monterrey, Nuevo León ",,,Hace 17 días,Lamudi
Venta," Departamento en venta nuevo sur 134 mts $5,330,000 ",MX$5.330.000,," 11123, Monterrey, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Venta De Bodega Col. Nuevo Repueblo. Monterrey ,MX$8.250.000,  522 m² ," Nuevo Repueblo, Monterrey, Monterrey, Nuevo León ",,,Hace 28 días,Lamudi
Venta, Casa En Venta Colonia Privadas Santa Martha Ubicada Zona Centro Apodaca Nuevo Le ,MX$2.700.000,  191 m² ," Apodaca, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,Lamudi
Venta, Huerto De Naranjos Valencia En Venta En Gen. TeránNuevo León ,MX$3.800.000,," General Terán, Nuevo León ",,,Hace +30 días,Lamudi
Venta, Hermosa Casa Fracc. Del Valle San Miguel Apodaca Nuevo Leon Nc ,MX$506.200,  90 m² ," Apodaca, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 12 h 19 minutos,Lamudi
Venta," Lomas Del Vergel Nuevo Sector, Casa En Venta Con Vistas Espectaculares ",MX$6.550.000,  330 m² ," Monterrey, Nuevo León ",  3 Rec. ,  4 Baños ,Hace 23 días,Lamudi
Venta, Venta de moderno departamento nuevo en San Pedro: RG301 ,MX$10.726.340,," 11123, San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta, Venta de increíble departamento nuevo en San Pedro: RG302 ,MX$10.641.829,," 11123, San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta," Distrito Armida, Torre Acacia Pre-Venta Nuevo Concepto De Vida ",MX$4.800.000,  67 m² ," San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta, Torre West Departamentos En Valle Poniente Nuevo Concepto De La Vida Vertical ,MX$3.990.000,  79 m² ," Santa Catarina, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Lamudi
Venta, Preventa De Terrenos En Sierra Alta Nuevo Sector 10.3 ,MX$7.000.000,," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Venta, Oficina Terminada En Edificio Nuevo Lomas De San Francisco ,MX$2.135.500,  36 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Venta, Casa - Bosques de Huinala hermosa casa nuevo sistema de inversion sin riesgos AOL ,MX$963.395,  100 m² ," 11123, Apodaca, Nuevo León ",  6 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta, Edificio Comercial Con 20 Locales Totalmente Nuevo En Av. Rangel Frías ,MX$35.000.000,  2.095 m² ," Monterrey, Nuevo León ",,,Hace 2 días,Lamudi
Venta, Venta casa adquiere tu nuevo hogar a un costo 50% debajo de su valor comercial ,MX$1.515.540,  110 m² ," 11123, Apodaca, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Casa En Venta Rid16150 ,MX$14.000.000,  357 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Lamudi
Venta," Casa En Venta En Los Olivos Residencial, Santiago N. L ",MX$11.500.000,  529 m² ," Santiago, Nuevo León ",  3 Rec. ,  6 Baños ,Hace +30 días,Lamudi
Venta, Casa En Venta Rid16152 ,MX$14.900.000,  420 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 2 días,Lamudi
Venta, Casa En Venta Rid16156 ,MX$11.800.000,  500 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Lamudi
Venta, Casa En Venta Rid11497 ,MX$27.800.000,  988 m² ," Monterrey, Nuevo León ",  4 Rec. ,  5 Baños ,Hace +30 días,Lamudi
Venta, Departamento - Centro ,MX$2.900.000,  7.000 m² ," 11123, Monterrey, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Casa En Venta Rid16153 ,MX$14.950.000,  461 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Lamudi
Venta," Casa En Venta En Residencial Mitica, Santiago N. L ",MX$9.500.000,  340 m² ," Santiago, Nuevo León ",  3 Rec. ,  6 Baños ,Hace +30 días,Lamudi
Venta," Departamento en venta en Arboleda, San Pedro Garza García, Nuevo León ",MX$7.044.124,  56 m² ," 66263, San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Neximo
Venta," Departamento en venta en Arboleda, San Pedro Garza García, Nuevo León ",MX$7.044.124,  56 m² ," 66263, San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,AllProperty
