compra_renta,tipo,precio,superficie,municipio,recamaras,banios,publicado,sitio
Renta, Local Halo Towers ,,  80 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, 363835- departamento en renta en col. Living san nicolas en san nicolas de los g ,MX$17.000,," 66444, San Nicolás de los Garza, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +1 año,Vivanuncios
Renta," Departamento en Renta en First, Galerias Monterrey ",MX$28.000,," Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Departamento en renta en cumbres ,MX$14.000,  90 m² ," 64619, Monterrey, Nuevo León ",  1 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta," Departamento Tipo Loft en Renta sobre Av. Revolución, Villa del Río, Monterrey, N. L. Cercano al T ",MX$8.500,," 64850, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta," Departamento Tipo Loft en Renta sobre Av. Revolución, Villa del Río, Monterrey, N. L. Cercano al T ",MX$9.500,," 64850, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Edificio Comercial En Renta ,MX$185.500,  2.714 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Departamento Tipo Loft en Renta sobre Av. Revolución, Villa del Río, Monterrey, N. L. Cercano al T ",MX$7.500,," 64850, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta," Departamento Tipo Loft en Renta sobre Av. Revolución, Villa del Río, Monterrey, N. L. Cercano al T ",MX$8.500,," 64850, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta," Hermosa Casa en Renta con amplios espacios de dos Niveles, con ex ",MX$15.000,," 64349, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Excelentes Oficinas En Renta Pabellon M Monterrey Nuevo León ,MX$70.000,  162 m² ," Monterrey, Nuevo León ",,,Hace 15 días,Lamudi
Renta, Bodega En Renta De 3000 Metros En San Nicolas De Los Garzas Nuevo Leon ,MX$170.000,  3.000 m² ," San Nicolás de los Garza, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Oficinas En Renta 391 Metros En Centro De Monterrey Nuevo León ,MX$21.000,," Monterrey, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Renta De Hermosa Casa En Santa CeciliaApodaca Nuevo León ,MX$11.500,  161 m² ," Apodaca, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 17 días,Lamudi
Renta, Departamentos Renta Monterrey Zona Centro 33-DR-702 ,MX$25.000,," 64000, Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta," Casa en renta amueblada Fraccionamiento Triana Bosques Chipinque, Apodaca ",MX$9.000,," 66620, Apodaca, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta," Local En Renta En Centrito Valle, San Pedro, Nl - 7802 ",MX$119.500,  245 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamento en renta 2 rec 1 baño zona centro Monterrey ,MX$22.000,  80 m² ," Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +1 año,Vivanuncios
Renta, Departamento en renta en Balcones de las Puentes 2 recámaras ,MX$7.300,," San Nicolás de los Garza, Nuevo León ",  10 Rec. ,,Hace 28 días,Vivanuncios
Renta, Casas Renta San Nicolás de los Garza Zona San Nicolas 40-CR-6627 ,MX$12.000,  7 m² ," 66438, San Nicolás de los Garza, Nuevo León ",  3 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Oficinasenrentaenvalle Del Campestre ,MX$196.600,  449 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Carretera Nacional Preventa De Terrenos En Valle Alto, Monterrey, N. L ",,," Monterrey, Nuevo León ",,,Hace 23 días,Lamudi
Renta, Departamentos Renta Monterrey Zona Tec 69-DR-2239 ,MX$14.000,," 64860, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 9 días,Vivanuncios
Renta, Casa - Fraccionamiento Altrysa ,MX$11.500,," García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Departamento en Historicah de 3 Recámaras ,MX$27.000,  96 m² ," 64000, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Casa en Renta en Cumbres del Sol ,MX$14.500,," Monterrey, Nuevo León ",  2 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta, Edificio Vertical En Venta O Renta Centro De Monterrey ,MX$210.000,  622 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa en renta por barragan ,MX$22.000,," 64260, Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta, Departamentos Renta Santa Catarina Zona Santa Catarina 27-DR-4427 ,MX$19.500,," 66196, Santa Catarina, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Departamento en Renta San Agustin ,MX$42.000,  240 m² ," San Pedro Garza García, Nuevo León ",  2 Rec. ,  3 Baños ,Hace 12 días,Vivanuncios
Renta, Casas Renta Monterrey Zona Carr. Nacional 33-CR-608 ,MX$46.500,  13 m² ," 64986, Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta, Casa en Renta equipada en Las Lomas Sector Bosques excelente oportunidad ,MX$14.000,," 60024, García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta," Oficina Aaa En Renta En Corporativo Torre Axxis (Alestra), Zona Valle Oriente ",MX$88.640,  277 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamentos Renta Monterrey Zona San Jerónimo 33-DR-692 ,MX$21.000,," 64639, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Casa en renta en cumbres provenza terra 111 ,MX$12.500,  161 m² ," 66036, García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Departamento en RENTA 2 Rec 1 Baños NO AMUEBLADO La Capital Centro Monterrey ,MX$21.428,  80 m² ," Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Casas Renta Apodaca 27-CR-4236 ,MX$12.500,  8 m² ," 66000, Apodaca, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Oficinas En Renta En Torre Top Obispado Monterrey ,MX$351.375,  937 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Bodega Industrial En Renta Salinas Victoria ,MX$168.000,  2.800 m² ," Salinas Victoria, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Terreno En Renta De 8500 Metros Uso Mixto Apodaca Nuevo León ,MX$100.000,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Casa en renta, Cumbres Elite Premier, García, Nuevo León, zona Cumbres ",MX$21.000,  260 m² ," Cumbres Elite Premier, Santa Catarina, Santa Catarina, Nuevo León ",  3 Rec. ,  5 Baños ,Hace +30 días,Vivanuncios
Renta, Bodega En Renta De 1250 Metros En Parque Industrial Guadalupe Nuevo León ,MX$250.000,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Renta de casa arezzo residencial, en garcia, nuevo leon ",MX$11.000,," 66036, García, Nuevo León ",  3 Rec. ,  1 Baños ,Hace 25 días,Vivanuncios
Renta," Casa en renta en Rincon de la Sierra, Guadalupe ",MX$20.000,," Guadalupe, Nuevo León ",  6 Rec. ,  6 Baños ,Hace +1 año,Vivanuncios
Renta, Casas Renta San Pedro Garza García Zona Valle 40-CR-6485 ,MX$160.000,  14 m² ," 66224, San Pedro Garza García, Nuevo León ",  3 Rec. ,  4 Baños ,Hace 17 días,Vivanuncios
Renta, Departamento Amueblados San Pedro ,MX$25.000,," San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 26 días,Vivanuncios
Renta, R327 Renta Terreno En Libramiento Noroeste Escobedo ,MX$75.000,," General Escobedo, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa en Renta Colonia Cerradas de Anahuac Escobedo N. L ,MX$13.500,," 66059, General Escobedo, Nuevo León ",  2 Rec. ,  3 Baños ,Hace 2 días,Vivanuncios
Renta, Casas Renta Apodaca Zona Apodaca 69-CR-2248 ,MX$11.000,  4 m² ," 66635, Apodaca, Nuevo León ",  3 Rec. ,  1 Baños ,Hace 5 días,Vivanuncios
Renta, Renta De Oficinas En Valle Oriente San Pedro Garza Garcia ,MX$62.400,  160 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Casa en valle de san francisco, apodaca, muy cerca de concordia y aeropuerto! ",MX$11.000,  180 m² ," 66603, Apodaca, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 16 días,Vivanuncios
Renta, Hermosa Casa En El Vergel ,MX$140.000,  700 m² ," Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Lamudi
Renta, Casa En Renta A Estrenar En Puerta De Hierro ,MX$30.000,  340 m² ," Monterrey, Nuevo León ",  3 Rec. ,  5 Baños ,Hace 3 días,Lamudi
Renta, Local Renta Plaza Santa Monica ,MX$55.100,  190 m² ," Monterrey, Nuevo León ",,,Hace 15 días,Lamudi
Renta, Departamentos Renta Guadalupe 40-DR-6765 ,MX$18.000,," 67126, Guadalupe, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 5 días,Vivanuncios
Renta, Departamentos Renta San Pedro Garza García Zona Valle 27-DR-4518 ,MX$58.000,," 66256, San Pedro Garza García, Nuevo León ",  3 Rec. ,  4 Baños ,Hace 22 días,Vivanuncios
Renta, Oficinas En Renta En San Pedro Garza García / Centro ,MX$43.500,  145 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamentos Renta San Pedro Garza García Zona Valle 27-DR-3421 ,MX$25.800,," 66250, San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +1 año,Vivanuncios
Renta, Departamento - Residencial Santa Fé ,MX$18.000,," Santa Fe, Galeana, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Renta, Oficina Nivel 61 Edificio Top (Obispado) ,MX$462.000,  1.233 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Renta De Oficinas En Valle Oriente San Pedro Garza Garcia ,MX$308.720,  908 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa en renta semi amueblada por provenza y dominio cumbres la rioja garcia ,MX$12.450,," García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta, Casa en renta en col. Colinas de san jeronimo en monterrey ,MX$30.000,," 64638, Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta, Excelente casa amueblada en renta col los parques diamante garcia n l ,MX$10.000,  140 m² ," 66023, García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta," Casa En Venta Y/O Renta Residencial Y Club De Golf La Herradura, Monterrey ",,  520 m² ," Monterrey, Nuevo León ",  4 Rec. ,  5 Baños ,Hace 10 días,Lamudi
Renta, Oficina En Renta En Torre Albia En Zona Santa Maria Monterrey Nl ,MX$29.016,  103 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Renta De Oficinas En Localital ,MX$22.500,  50 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa en renta cerca de aeropuerto ,MX$10.000,  81 m² ," 66643, Apodaca, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 23 días,Vivanuncios
Renta," Departamento en Renta, Monterrey, Nuevo León ",MX$17.500,  67 m² ," 64000, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +1 año,Vivanuncios
Renta," En Renta | Bodega Industrial | General Escobedo, Nuevo León ",,," General Escobedo, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Terreno En Renta De 5000 Metros Frente A Avenida Benito Juarez Guadalupe Nuevo León ,MX$300.000,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Terreno En Renta Y Venta De 9744 Metros Uso Mixto Valle Soleado Guadalupe Nuevo León ,MX$214.368,," Guadalupe, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Local Comercial En Renta Cualquier Giro ,MX$37.500,  102 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamento en renta en los nogales (amueblado opcional) ,MX$125.000,  345 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +1 año,Vivanuncios
Renta, Casa en renta en cumbres / allegro ,MX$20.000,," 64345, Monterrey, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,Vivanuncios
Renta, Residencia En Colinas De San Jerónimo ,MX$60.000,  680 m² ," Monterrey, Nuevo León ",  3 Rec. ,  5 Baños ,Hace +30 días,Lamudi
Renta," METROPOLITAN CENTER - Departamento en Renta, San Pedro Garza García 126 m2 ",MX$45.000,," San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 17 días,Vivanuncios
Renta, Departamentos Renta Monterrey Zona Cumbres 69-DR-2109 ,MX$8.000,," 64340, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 24 días,Vivanuncios
Renta, Oficinasenrentaenvalle Del Campestre ,MX$435.900,  995 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casas Renta Santa Catarina Zona Santa Catarina 27-CR-4526 ,MX$18.500,  7 m² ," 66367, Santa Catarina, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 13 días,Vivanuncios
Renta, Casa en Renta Cumbres Madeiras Monterrey ,MX$24.000,  359 m² ," Monterrey, Nuevo León ",  4 Rec. ,  6 Baños ,Hace +30 días,Vivanuncios
Renta, Casas Renta San Pedro Garza García 69-CR-2226 ,MX$41.000,  10 m² ," 66220, San Pedro Garza García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 25 días,Vivanuncios
Renta, Oficina Centro Monterrey ,MX$420.000,  1.200 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Amplia casa en esquina y con terreno excedente en zona Cumbres -82313 ,MX$13.550,," 66024, García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta, Departamento en renta 1 recamara Torre Latitud zona valle oriente San Pedro ,MX$22.580,  75 m² ," San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Departamentos Renta San Pedro Garza García Zona Valle 27-DR-3416 ,MX$75.000,," 66260, San Pedro Garza García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +1 año,Vivanuncios
Renta, Bodega Industrial En Renta En Santa Rosa En Apodaca ,MX$56.475,  753 m² ," Apodaca, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Renta Departamento en multifamiliar con buena ubicación en Monterrey para estar cerca del centro ,MX$13.000,  97 m² ," 64520, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta," Departamento de 3 recámaras, ubicado en San Jerónimo Sector Cumbres, Mty NL-82808 ",MX$22.500,," 64630, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 18 días,Vivanuncios
Renta," Casa Renta 3 pisos Col. Reserva San Francisco, Apodaca, N. L ",MX$15.000,  177 m² ," 66604, Apodaca, Nuevo León ",  3 Rec. ,,Hace 16 días,Vivanuncios
Renta," Renta De Local Comercial / Plaza California / Monterrey, Nl ",MX$19.500,," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamento loft en RENTA Torre La Capital zona centro Monterrey ,MX$14.050,  40 m² ," Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +1 año,Vivanuncios
Renta, Katavia Residencial -CASA NUEVA EN RENTA- Rinconada Colonial en Apodaca Fracc. Privado ,MX$14.000,," Apodaca, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Local Tipo Stand Alone En Centrito Valle Ideal Para Restaurante ,MX$140.000,  460 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Oficina En Renta En Torre Vinkel Valle Oriente San Pedro Garza Garcia Nl ,MX$40.000,  82 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamento En La Gavia ,MX$105.000,  283 m² ," San Pedro Garza García, Nuevo León ",  2 Rec. ,  3 Baños ,Hace +30 días,Lamudi
Renta," Oficina En Renta Torre Cibeles, $15,000/ Oficina ",MX$15.000,  39 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Bodega En Renta De 500 Metros Comercial Santiago Nuevo León ,MX$65.000,  500 m² ," Santiago, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Casa en condominio en renta en Paseo Amberes, Guadalupe, Nuevo León ",MX$11.000,  130 m² ," Guadalupe, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Terreno Industrial En Renta De 3500 Metros En Escobedo Nuevo Leon ,MX$70.000,," General Escobedo, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 873 Metros Parque Industrial Escobedo Nuevo Leon ,MX$61.110,," General Escobedo, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Departamentosenrentaenchepevera ,MX$27.000,  179 m² ," Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Lamudi
Renta, Casas Renta Monterrey Zona Cumbres 40-CR-6655 ,MX$25.000,  10 m² ," 64340, Monterrey, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,Vivanuncios
Renta, Casas Renta Apodaca Zona Apodaca 69-CR-2235 ,MX$8.000,  6 m² ," 66605, Apodaca, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 13 días,Vivanuncios
Renta," Casa en renta en fracc. Los murales, apodaca, n. L ",MX$7.000,," Apodaca, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta," Local En Renta En Centrito Valle, San Pedro, N. L - 7800 ",MX$22.500,  60 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Casa en renta bosques de las cumbres 1er sector ,MX$30.000,  300 m² ," 64619, Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 18 días,Vivanuncios
Renta," Renta Local En Planta Baja, Plaza Comercial, Escobedo ",MX$19.135,," General Escobedo, Nuevo León ",,,Hace 28 días,Lamudi
Renta, Departamentos Renta San Pedro Garza García Zona Valle 69-DR-2242 ,MX$18.000,," 66220, San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 9 días,Vivanuncios
Renta, Oficinas En Renta ,MX$12.000,," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Casa En Renta - Bosques De Linsa Vista, San Nicolás De Los Garza ",MX$20.000,," San Nicolás de los Garza, Nuevo León ",  4 Rec. ,  4 Baños ,Hace +30 días,Lamudi
Renta," Estudio-Habitación En Torres De Lindavista, Sin Aval, Sin Depósito ",MX$11.900,  72 m² ," Guadalupe, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Lamudi
Renta," Oficina En Renta/Venta En Torre Cibeles, Valle Oriente Paseo Residencial ",MX$13.000,  38 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Oficina En Renta Torre Cibeles Con Amenidades ,MX$15.500,  67 m² ," Monterrey, Nuevo León ",,,Hace 21 días,Lamudi
Renta, Casa en renta en olinala ,MX$160.000,  800 m² ," San Pedro Garza García, Nuevo León ",  4 Rec. ,  6 Baños ,Hace +30 días,Vivanuncios
Renta, Casa En Venta Amueblada Las Cumbres 6 Sector ,MX$50.000,  510 m² ," Monterrey, Nuevo León ",  3 Rec. ,  5 Baños ,Hace 3 días,Lamudi
Renta, Oficina En Renta En Torre Albia - Santa María Monterrey Nl ,MX$25.350,  65 m² ," Monterrey, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Renta De Oficinas Nuevas En Valle Oriente San Pedro Garza Garcia ,MX$140.400,  312 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Carolco Residencial -CARRETERA NACIONAL- Casa en Renta Monterrey Zona Sur ,MX$40.000,," Monterrey, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,Vivanuncios
Renta, Casa en Renta Puerta de Hierro Monterrey ,MX$23.000,  230 m² ," Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 10 días,Vivanuncios
Renta, Departamentos Renta San Pedro Garza García Zona Valle 24-DR-4036 ,MX$18.000,," 66224, San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +1 año,Vivanuncios
Renta," Bodega En Renta En Regio Parque Industrial, Santa Catarina - 7894 ",MX$60.000,  850 m² ," Santa Catarina, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Residencia De Lujo Amueblada En Renta 4 Recamaras Colorines San Pedro Garza G ,MX$150.000,  600 m² ," San Pedro Garza García, Nuevo León ",  4 Rec. ,  6 Baños ,Hace +30 días,Lamudi
Renta, Terreno - Carretera Allende ,MX$15.000,," El Cerrito, Allende, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Depa en RENTA 1 rec con terraza Centro de Monterrey Torre La Capital ,MX$17.227,  67 m² ," Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 2 días,Vivanuncios
Renta, Casa - Monterrey ,MX$18.500,," Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 11 días,Vivanuncios
Renta, Terreno En Renta De 1 Hectárea Industrial Carretera Monterrey Saltillo Santa Catarina Nuevo León ,MX$200.000,," Santa Catarina, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Casa en renta colonia Roma Monterrey Nuevo León Zona Sur Zona Tec ,MX$20.000,  150 m² ," Roma, Monterrey, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 11 días,Vivanuncios
Renta, Bodega En Renta De 3460 Metros Parque Industrial Ciénega De Flores Nuevo León ,MX$276.800,," Ciénega de Flores, Nuevo León ",,,Hace 17 días,Lamudi
Renta," Departamento en Renta, Monterrey, Nuevo León ",MX$19.023,  1.000 m² ," 64000, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 5 días,Vivanuncios
Renta," Local En Renta Planta Baja, A Unos Pasos De Cintermex Col. ObreraMonterrey, N ",MX$23.500,  144 m² ," Monterrey, Nuevo León ",,,Hace 23 días,Lamudi
Renta, Casa en renta pet friendly por anillo periférico colinas de san jeronimo ,MX$40.000,," Monterrey, Nuevo León ",  4 Rec. ,  4 Baños ,Hace 9 días,Vivanuncios
Renta, Casa en renta el encanto zona carretera nacional monterrey ,MX$25.500,," Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 19 días,Vivanuncios
Renta," Departamento en renta en living san nicolas, n. L ",MX$16.000,," San Nicolás de los Garza, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 23 días,Vivanuncios
Renta, Renta De Oficina En Valle Oriente San Pedro Garza Garcia ,MX$115.000,  320 m² ," San Pedro Garza García, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Departamento Amueblado en Renta - Metropolitan Center, Zona San Agustín en San Pedro ",MX$55.000,," San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Casas Renta Monterrey Zona Valle 27-CR-4149 ,MX$22.500,  15 m² ," 64710, Monterrey, Nuevo León ",  2 Rec. ,  3 Baños ,Hace +30 días,Vivanuncios
Renta, Departamento en Renta de lujo en Saqqara sin muebles San Pedro ,MX$150.000,  374 m² ," 66267, San Pedro Garza García, Nuevo León ",  3 Rec. ,  4 Baños ,Hace +30 días,Vivanuncios
Renta, Departamento - Residencial Santa Fé ,MX$18.000,," Santa Fe, Galeana, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 10 días,Lamudi
Renta, Bodega En Renta Apodaca ,MX$68.917,  984 m² ," Apodaca, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamentos Renta Monterrey Zona Cumbres 69-DR-2123 ,MX$15.500,," 64619, Monterrey, Nuevo León ",  1 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Bodega Aaa En Renta En Sta Catarina – Martel Iii ,MX$65.000,  811 m² ," Santa Catarina, Nuevo León ",,,Hace +30 días,Lamudi
Renta," Casa en Renta en Las Misiones, Carretera Nacional ",MX$80.000,," Santiago, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +1 año,Vivanuncios
Renta, Local Para Gym En Plaza Comercial ,MX$398.534,  904 m² ," San Pedro Garza García, Nuevo León ",,,Hace 9 días,Lamudi
Renta, Departamento penthouse en renta pet friendly veredalta zona valle san pedro ,MX$130.000,," San Pedro Garza García, Nuevo León ",  4 Rec. ,  5 Baños ,Hace 2 días,Vivanuncios
Renta," Departamento en Renta en la Col. Nueva Linda Vista en Guadalupe, N. L ",MX$10.000,  86 m² ," 67129, Guadalupe, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta," Departamento en renta en san pedro, nl ",MX$46.500,  134 m² ," 66260, San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 12 días,Vivanuncios
Renta, Casa en renta puerta de hierro (privada aragón) ,MX$20.000,  214 m² ," 64349, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 20 días,Vivanuncios
Renta, Oficina En Renta En San Pedro Garza García Nl Piso 11 Del Moll Del Valle Amuebla ,MX$20.000,  60 m² ," San Pedro Garza García, Nuevo León ",,,Hace 28 días,Lamudi
Renta, Bodega En Renta Apodaca ,MX$79.710,  1.226 m² ," Apodaca, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Depa en RENTA 1 rec 1 baño Centro Monterrey Torre La Capital ,MX$19.868,  60 m² ," Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 17 días,Vivanuncios
Renta, Lagrange Bodega En Antiguo Camino A Apodaca ,MX$175.000,," San Nicolás de los Garza, Nuevo León ",,,Hace +30 días,Lamudi
Renta, Departamento con oficina en renta en monterrey ,MX$15.000,  170 m² ," Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace 12 días,Vivanuncios
Renta, Casa en renta residencial joyas de huinala ,MX$12.000,," 66633, Apodaca, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Vivanuncios
Renta, Penthouse en renta en el semillero centro de monterrey doble altura ,MX$21.000,," Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 18 días,Vivanuncios
Renta," Agradable casa 2 recamaras en Motagua, Nuevo León-74805 ",MX$5.000,," 66583, El Carmen, Galeana, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Vivanuncios
Renta, Bodega En Renta De 1000 Metros Frente A Simeprode Salinas Victoria Nuevo León ,MX$55.000,," Salinas Victoria, Nuevo León ",,,Hace 17 días,Lamudi
Renta, Bodega En Renta De 8400 Metros En Parque Industrial Apodaca Nuevo León ,,," Apodaca, Nuevo León ",,,Hace 17 días,Lamudi
